Clients:
 Client{id=1, timeArrival=34, timeService=5}
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 88
[
Server 1 {clients=[Client{id=5, timeArrival=86, timeService=4}], waitingPeriod=4}, 
Server 2 {clients=[], waitingPeriod=0}, 
Server 3 {clients=[Client{id=100, timeArrival=85, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=57, timeArrival=87, timeService=6}], waitingPeriod=6}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=96, timeArrival=87, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=4}], waitingPeriod=4}, 
Server 8 {clients=[Client{id=54, timeArrival=84, timeService=1}], waitingPeriod=1}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 89
[
Server 1 {clients=[Client{id=5, timeArrival=86, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=9}], waitingPeriod=9}, 
Server 3 {clients=[Client{id=87, timeArrival=89, timeService=5}], waitingPeriod=5}, 
Server 4 {clients=[Client{id=57, timeArrival=87, timeService=5}], waitingPeriod=5}, 
Server 5 {clients=[Client{id=99, timeArrival=89, timeService=6}], waitingPeriod=6}, 
Server 6 {clients=[Client{id=96, timeArrival=87, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=3}], waitingPeriod=3}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 90
[
Server 1 {clients=[Client{id=5, timeArrival=86, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=8}], waitingPeriod=8}, 
Server 3 {clients=[Client{id=87, timeArrival=89, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[Client{id=57, timeArrival=87, timeService=4}], waitingPeriod=4}, 
Server 5 {clients=[Client{id=99, timeArrival=89, timeService=5}], waitingPeriod=5}, 
Server 6 {clients=[Client{id=96, timeArrival=87, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=2}], waitingPeriod=2}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 91
[
Server 1 {clients=[Client{id=5, timeArrival=86, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=7}], waitingPeriod=7}, 
Server 3 {clients=[Client{id=87, timeArrival=89, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=57, timeArrival=87, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[Client{id=99, timeArrival=89, timeService=4}], waitingPeriod=4}, 
Server 6 {clients=[Client{id=68, timeArrival=91, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[Client{id=33, timeArrival=84, timeService=1}], waitingPeriod=1}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 92
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=6}], waitingPeriod=6}, 
Server 3 {clients=[Client{id=87, timeArrival=89, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=57, timeArrival=87, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[Client{id=99, timeArrival=89, timeService=3}], waitingPeriod=3}, 
Server 6 {clients=[Client{id=68, timeArrival=91, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 93
[
Server 1 {clients=[Client{id=13, timeArrival=93, timeService=6}], waitingPeriod=6}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=87, timeArrival=89, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=57, timeArrival=87, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[Client{id=99, timeArrival=89, timeService=2}], waitingPeriod=2}, 
Server 6 {clients=[Client{id=68, timeArrival=91, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 94
[
Server 1 {clients=[Client{id=13, timeArrival=93, timeService=5}], waitingPeriod=5}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[Client{id=99, timeArrival=89, timeService=1}], waitingPeriod=1}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 95
[
Server 1 {clients=[Client{id=13, timeArrival=93, timeService=4}], waitingPeriod=4}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[Client{id=78, timeArrival=95, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=8}], waitingPeriod=8}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 96
[
Server 1 {clients=[Client{id=13, timeArrival=93, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=78, timeArrival=95, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=7}], waitingPeriod=7}, 
Server 5 {clients=[Client{id=23, timeArrival=96, timeService=5}], waitingPeriod=5}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 97
[
Server 1 {clients=[Client{id=13, timeArrival=93, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=70, timeArrival=89, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[Client{id=78, timeArrival=95, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=6}], waitingPeriod=6}, 
Server 5 {clients=[Client{id=23, timeArrival=96, timeService=4}], waitingPeriod=4}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=8}], waitingPeriod=8}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 98
[
Server 1 {clients=[Client{id=13, timeArrival=93, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[], waitingPeriod=0}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=5}], waitingPeriod=5}, 
Server 5 {clients=[Client{id=23, timeArrival=96, timeService=3}], waitingPeriod=3}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=7}], waitingPeriod=7}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 99
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[], waitingPeriod=0}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=4}], waitingPeriod=4}, 
Server 5 {clients=[Client{id=23, timeArrival=96, timeService=2}], waitingPeriod=2}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=6}], waitingPeriod=6}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 100
[
Server 1 {clients=[Client{id=29, timeArrival=100, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=9}], waitingPeriod=9}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=8}], waitingPeriod=8}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[Client{id=23, timeArrival=96, timeService=1}], waitingPeriod=1}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=5}], waitingPeriod=5}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 101
[
Server 1 {clients=[Client{id=29, timeArrival=100, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=8}], waitingPeriod=8}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=7}], waitingPeriod=7}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=4}], waitingPeriod=4}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 102
[
Server 1 {clients=[Client{id=29, timeArrival=100, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=7}], waitingPeriod=7}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=6}], waitingPeriod=6}, 
Server 4 {clients=[Client{id=97, timeArrival=95, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 103
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=6}], waitingPeriod=6}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=5}], waitingPeriod=5}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 104
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=51, timeArrival=97, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 105
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 106
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 107
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=86, timeArrival=100, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 108
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=37, timeArrival=100, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 109
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[], waitingPeriod=0}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

Average waiting time: 0.0

Average processing time: 6.02

Peak Hour: 78


